id;idPeriodico;periodico;url;fecha;fechaPublicacion;autor;seccion;palabrasClaves;titular;subtitular;imagen;contenido;derecho;otrosDerechos;subDerechos;EP
12;264128;EN;http://www.el-nacional.com/noticias/protestas/protestaron-panamericana-por-falta-gas_264128;21/12/2018;2018-12-355T03:22:00-0400;El Nacional Web;Protestas;Miranda, Protestas, Gas;Protestaron en la Panamericana por falta de gas;Los manifestantes exigieron respuestas por parte de las autoridades ;http://en-cdnmed.agilecontent.com//resources/jpg/4/0/1545418971504.jpg;Habitantes de Los Cerritos, en la carretera Panamericana sentido Los Teques, en el estado Miranda, manifestaron este viernes por la falta del gas doméstico. Los ciudadanos trancaron el paso de vehículos al colocar las bombonas de gas en la vía. Los manifestantes exigieron la respuesta de las autoridades ante la falta del gas. Las protestas por gas se han registrado en diversas zonas del país durante las últimas semanas del año 2018.;2.8;;2.8.1;SI
13;30636;EU;http://www.eluniversal.com/politica/30636/con-protestas-conmemoran-su-dia-maestros-en-provincia;16/01/2019;16/01/2019 05:30 am;Diario El Universal;politica;NO_TIENE;Con protestas conmemoran su día maestros en provincia;Los profesionales de la educación claman por sus reivindicaciones y mejoras en atención de los educandos, en diversos estados del país como: Guárico, Aragua, Zulia, Bolívar y Monagas;http://mmedia.eluniversal.com/17911/con-protestas-conmemoran-su-dia-maestros-en-provincia-15455.jpg;"Educadores de distintos estados del país conmemoraron este martes 15 su Día Nacional del Maestro con distintas actividades especialmente destinadas a exigir el mejoramiento de sus condiciones laborales, incluyendo las relacionados con la atención,  que de acuerdo con sus apreciaciones debe prestarse a  los educandos. En el Zulia, a través de un comunicado la Coalición  Sindical Magisterial  de  ese estado, denunció que \"nunca antes en la vida democrática  del país, estuvieron  en peores condiciones  las escuelas y la desatención de los niños\", especialmente con el Programa de Alimentación Escolar que, según indican \"rompió  con todos los niveles de indiferencia , al  ignorar una dieta balanceada hasta llegar a desaparecer de los comedores\". Agregan que \"se extinguieron  los  contenidos programáticos críticos así  como el material  didáctico y de apoyo metodológico  acorde con los avances de nuestros tiempos\". En relación con sus propias necesidades como trabajadores, señalan que 40% de los maestros  han abandonado los planteles y el país; que los sueldos poco alcanzan para garantizar una alimentación adecuada y otras exigencias; y que les tienen represados tres aumentos: el 17% de 2017, el 40% correspondiente a octubre de 2018 y otro 60%, a partir del primero de enero de este año, según precisó el presidente del Sindicato Unitario del Magisterio (Suma) Zulia, Gualberto Más y Rubí, durante una asamblea informativa. Por otra parte, la autoridad única en Educación Damelis Chávez celebró este día con la entrega de reconocimientos a algunos docentes y celebró los logros alcanzados en esta gestión de Gobierno entre ellos \"el ajuste salarial y otras reivindicaciones\"  y anunció la instalación de mesas técnicas para continuar las discusiones salariales. En otras ciudades como Maracay, en Aragua, maestros y profesores, interrumpieron el tránsito en la avenida Bolívar,  en rechazo a la violación de los contratos colectivos. Según informaron medios locales, la directora académica de formación profesional del Colegio de Profesores de la entidad, Luz Marina López, aseguró que los docentes decidieron tomar las calles en su día, para exigir a las autoridades que se restablezcan las tablas salariales de las convenciones colectivas y los beneficios que les otorga la ley. \"Hoy estamos en las calles por el irrespeto a la carrera docente, por el irrespeto a la convención colectiva nacional, por la burla en los pagos que viene realizando el Ejecutivo nacional, en contra de lo que es la carrera docente y el magisterio\", dijo. Asimismo, pidió el respaldo de los representantes de todos los estudiantes, ante la lucha por el respeto por un salario justo.\"Le pedimos a los padres y representantes y a la comunidad en general, que apoyen la lucha de quienes somos los formadores de todos los profesionales que existen a nivel de toda Venezuela\". En Bolívar, educadores ratificaron que este 15 de enero \"no hay nada que celebrar, pero sí hay suficientes razones para protestar\", por lo que miembros de la Federación Venezolana de Maestros-Caroní, el Colegio de Profesores-seccional 19, el Sindicato de educadores regionales y el Sindicato Único del Magisterio (Suma) Caroní-Piar marcharon este martes desde la Casa del Educador hasta la plaza Bolívar en San Félix, en exigencia de la dignificación del ejercicio docente. En Monagas, educadores se movilizaron en una marcha a lo largo de la avenida Juncal, de Maturín, para exigir de las autoridades del estado y nacionales, el cumplimiento de su contratación colectiva. Según  indicaron la situación de los educadores de ese estado llega al extremo de no poder alimentarse adecuadamente ni disponer de medios para trasladarse a cumplir sus funciones en los centros educacionales. También desde Altagracia de Orituco, en el estado Guárico, se reporta que educadores dieron continuación a las protestas que vienen desarrollando desde el pasado siete de este mes,   exigiendo un conjunto de mejoras salariales, así como de otras relacionadas con atención a la salud que plantearon al Ipasme. Exigen se tome en cuenta el segundo contrato colectivo para el cálculo de salarios. Judith Poleo de Zerpa, presidenta del Sindicato de Educadores del estado Bolívar, indicó que hay deudas pendientes en pagos, correspondientes al 17% de 2016, 40% de octubre de 2018, 50% de diciembre del año pasado, más un 60% de enero de 2019. Asimismo, exigen la eliminación de la tabla salarial impuesta de la Onapre (Oficina Nacional de Presupuesto), lo cual violenta las convenciones colectivas. \"Hay que respetar la ley y no violentarla\", exigió Poleo. Desde el 7 de enero y hasta el 21 de este mes, los docentes se mantendrán en asamblea permanente, lo que implica que asistirán a sus lugares de trabajo, mas no habrá actividad académica. \"Los docentes no tienen ni zapatos para ir a trabajar (...) no hay una respuesta positiva ante todo esto, estamos acéfalos de HCM, estamos al olvido\", cuestionó Doris Guzmán, presidenta del Colegio de Profesores-seccional 19. \"No puede ser que como profesores ganemos salarios de miseria que ni nos alcanza para medio cartón de huevos\", agregó Poleo de Zerpa, quien instó también a las autoridades a mejorar las infraestructuras educativas, así como cumplir con los planes de alimentación y salud en las escuelas. Docentes señalaron que cada vez son más los maestros que no asisten a sus trabajos por no contar con dinero para el transporte, ropa, calzado y hasta comida, situación que también enfrentan los alumnos, evidenciándose un crecimiento de la deserción estudiantil y docente. \"El maestro está migrando a espacios donde son mejores remunerados, se están yendo del país. Eso trae una repercusión con respecto al número de alumnos máximo que podemos tener en aulas, no vamos a aceptar más de lo establecido, y que ya se está haciendo en algunas escuelas (colocar más estudiantes en una misma sección). Por su puesto, eso también tiene una incidencia en la calidad de la educación\", destacó Rafael González, presidente de SUMA Caroní-Piar.";2.3;;2.3.4;SI
14;268753;EN;http://www.el-nacional.com/noticias/protestas/habitantes-lecheria-exigen-apertura-una-canal-humanitario_268753;30/01/2019;2019-01-30T01:11:00-0400;EL NACIONAL;Protestas;Protestas;Habitantes de Lechería exigen apertura de una canal humanitario;Los ciudadanos manifiestan su apoyo a la ruta de transición planteada por la Asamblea Nacional;http://en-cdnmed.agilecontent.com//resources/jpg/6/5/1548869128456.jpg;Habitantes de Lechería en el estado Anzoátegui salieron a las calles este miércoles en respuesta a la convocatoria de Juan Guaidó, presidente interino de Venezuela. Reportes de Twitter indican que desde las 12:50 pm los manifestantes están exigiendo la apertura de un canal humanitario debido a la crisis que existe en el país. Las personas sostienen pancartas, banderas tricolor y gritan consignas. También manifiestan su apoyo a la ruta de transición planteada por la Asamblea Nacional. \"Amnistía ya\" y \"Funcionarios militares o civiles, son parte de la solución\", es lo que muestran los manifestantes en las pancartas.;12;;;SI
16;266806;EN;http://www.el-nacional.com/noticias/protestas/protestaron-los-valles-del-tuy-por-suspension-del-ferrocarril_266806;17/01/2019;2019-01-17T08:02:00-0400;EL NACIONAL;Protestas;Protestas, Sociedad;Protestaron en Los Valles del Tuy por suspensión del ferrocarril;Las personas aseguran que no habían camionetas en el terminal de Charallave;http://en-cdnmed.agilecontent.com//resources/jpg/5/1/1547726555215.jpg;"Un grupo de personas protestó este jueves en las afueras de las estaciones del sistema ferroviario de Los Valles del Tuy debido a que este no prestó servicio comercial, por causa de fallas eléctricas en el sistema. Los usuarios del transporte público gritaban \"¡Fuera Maduro!\" en las calles de la ciudad. Mediante Twitter, los usuarios señalaron que los trabajadores del Instituto de Ferrocarriles del Estado anunciaron que el sistema presentó \"una falla de seguridad en el sistema eléctrico\" desde las 05:00 am. Por su parte, los usuarios de la red social reportaron que las personas estuvieron en las afueras de las estaciones Charallaver Norte, Charallave Sur y Cúa, a la espera del restablecimiento del servicio. Explicaron, además, que no habían camionetas en el termanal de Charallave.";2.8;;2.8.1;SI
17;266658;EN;http://www.el-nacional.com/noticias/protestas/maestros-barquisimeto-protestan-para-exigir-mejoras-salariales_266658;16/01/2019;2019-01-16T08:45:00-0400;El Nacional;Protestas;Lara, Crisis económica, Protestas;Maestros de Barquisimeto protestan para exigir mejoras salariales;En diversas entidades del país se han registrado manifestaciones del sector educativo;http://en-cdnmed.agilecontent.com//resources/jpg/8/3/1547642177438.jpg;Maestros y representantes del Colegio María Auxiliadora, ubicado en la ciudad de Barquisimeto, protestan este miércoles para exigir mejoras salariales al sector educativo. Los docentes llevan pancartas y afiches en señal de protesta para denunciar los bajos salarios que perciben y, además, para unirse a las manifestaciones del sector educativo en todo el país. Este martes, también se registraron protestas del gremio de docentes en la capital y en estados como Barinas, Anzoátegui, Zulia, Trujillo y Táchira para pedir mejoras laborales.;2.3;;2.3.4;SI
18;268042;EN;http://www.el-nacional.com/noticias/sociedad/gnb-allano-edificio-mision-vivienda-playa-grande_268042;24/01/2019;2019-01-24T10:57:00-0400;El Nacional;Sociedad;GNB, Vargas, Sociedad;GNB allanó edificio de la Misión Vivienda de Playa Grande;Usuarios de Twitter aseguraron que hubo un enfrentamiento entre los uniformados y los residentes;http://en-cdnmed.agilecontent.com//resources/jpg/6/5/1548386466556.jpg;Funcionarios de la Guardia Nacional Bolivariana allanaron la noche de este jueves un edificio de la Misión Vivienda ubicado en Playa Grande, estado Vargas. La situación se dio a conocer después de que los residentes de la zona publicaran imágenes en Twitter de los uniformados entrando al edificio.  También se puede apreciar el camión, con siglas de la organización militar, en el que llegaron. Usuarios de la red social reportaron que se desarrolló un enfrentamiento entre los uniformados y las personas que estaban en el lugar. El día de ayer los ciudadanos de la localidad quemaron cauchos y basura para manifestar su descontento con Nicolás Maduro.;1.3;;1.3.4;SI
19;30935;EU;http://www.eluniversal.com/politica/30935/oficialismo-realiza-movilizacion-en-caracas-en-respaldo-a-maduro;19/01/2019;19/01/2019 02:39 pm;AVN;politica;NO_TIENE;Oficialismo se concentró en Caracas en respaldo a Maduro;"Las organizaciones realizaron un \"cabildo abierto bolivariano\" en la Plaza Bolívar";http://mmedia.eluniversal.com/17915/erika-farias-alcaldeza-de-caracas-por-vtv-15748.jpg;"Caracas.- Distintas organizaciones populares de Caracas se reunieron en las inmediaciones de la Plaza Bolívar de Caracas en un \"cabildo abierto bolivariano\" en apoyo al Gobierno del presidente Nicolás Maduro. La alcaldesa de Caracas, Érika Farías, solicitó a los presentes recoger los argumentos que se deriven de la reunión y presentarlos ante las \"bases populares de apoyo revolucionario\" de la ciudad capital, para su posterior debate, reseñó AVN. \"El ataque del imperio norteamericano, de la burguesía, y de la oligarquía es contra el pueblo porque es el que ha apoyado y apoyará la revolución bolivariana y chavista\", dijo. Ante las declaraciones emitidas por un grupo de países de la región donde desconocen el segundo mandato de Maduro, Farías expresó que a \"Nicolás Maduro Moros lo elegimos los venezolanos y venezolanas, mayores de edad, con cédula e inscritos en el Registro Nacional Electoral\".";12;;;SI
20;268325;EN;http://www.el-nacional.com/noticias/sociedad/atacaron-ciudadanos-iglesia-guadalupe-maracaibo_268325;27/01/2019;2019-01-27T12:07:00-0400;El Nacional;Sociedad;NO_TIENE;Atacaron a ciudadanos en la Iglesia La Guadalupe en Maracaibo;Parte de la estructura del recinto religioso se vio afectada  ;http://en-cdnmed.agilecontent.com//resources/jpg/4/5/1548605510654.jpg;Un grupo de presuntos colectivos armados atacó la mañana de este domingo a los ciudadanos que se encontraban en la iglesia La Guadalupe de Maracaibo. Las personas, que se encontraban en el recinto religioso, estaban entregando la Ley de Amnistía y Garantías Constitucionales. Esta era una de las actividades programadas por la Asamblea Nacional para este domingo. \"En el municipio San Francisco del Zulia, un grupo afecto a Maduro interrumpió la misa de las 9 am de la iglesia Guadalupe, con disparos. Ahí se realizaría un Cabildo Abierto. Al parecer, hay heridos\", informó el periodista Venezolano Sergio Novelli en su cuenta de Twitter. Por su parte, el dirigente estudiantil Anyelbeth Briceño destacó el estado en que quedó la iglesia: ventanas rotas, ventiladores tirados en el suelo y otros daños a la estructura. Varias personas fueron heridas durante el suceso, pero no se reportaron fallecidos. Foto: @mariacquintero;1.3;;1.3.2.1;SI
21;267172;EN;http://www.el-nacional.com/noticias/sociedad/asi-encuentra-cabildo-abierto-convocado-por-caricuao_267172;19/01/2019;2019-01-19T04:23:00-0400;El Nacional Web;Sociedad;Juan Guaidó, Asamblea Nacional, Caracas, Sociedad;Así fue la participación en el Cabildo Abierto de Caricuao;Juan Guaidó, presidente de la Asamblea Nacional, acudió a la congregación en la capital de este sábado;http://en-cdnmed.agilecontent.com//resources/jpg/2/5/1547929557552.jpg;Habitantes de Caricuao, en Caracas, acudieron al Centro Comercial Los Ángeles en UD4 para participar en el cabildo abierto convocado por la Asamblea Nacional este sábado. Decenas de ciudadanos de la localidad se reunieron y gritaron consignas en las que alegan que quieren libertad, informaron varios usuarios de Twitter. Juan Guaidó, presidente de la Asamblea Nacional y encargado de la Presidencia de la República, llegó al sitio de encuentro para participar en la actividad. Durante los últimos días, el Parlamento realizó varias convocatorias de este tipo en distintas partes del país para discernirle a la ciudadanía del país cómo se llevará a cabo el proceso de transición política del país luego de desconocer a Maduro como presidente.;12;;;SI
22;265736;EN;http://www.el-nacional.com/noticias/sociedad/reportaron-saqueo-torres-pdvsa-maracaibo_265736;09/01/2019;2019-01-09T01:45:00-0400;EL NACIONAL WEB;Sociedad;Sociedad;Reportaron un saqueo en Torres de Pdvsa en Maracaibo;Durante la mañana de este miércoles se registraron disturbios entre vendedores informales y funcionarios de la GNB y vendedores informales;http://en-cdnmed.agilecontent.com//resources/jpg/0/5/1547055777950.jpg;El periodista venezolano Rogelio Suárez reportó este miércoles un presunto saqueo en las Torres de Petróleos de Venezuela S.A (Pdvsa) en Maracaibo, estado Zulia. El comunicador publicó un video en el cual se observa un grupo de personas corriendo en las adyacencias de las torres cargando objetos sobre sus hombros. Durante la mañana de este miércoles también se registraron disturbios entre vendedores informales y funcionarios de la Guardia Nacional Bolivariana en la avenida Libertador de Maracaibo. Los efectivos de la GNB acudieron al lugar con tanquetas y arrojaban bombas lacrimógenas a los manifestantes para dispersarlos.;2.3;;2.3.1;SI
23;267177;EN;http://www.el-nacional.com/noticias/politica/tachirenses-realizan-cabildo-abierto-pese-lluvia_267177;19/01/2019;2019-01-19T05:11:00-0400;El Nacional;Política;Política;Tachirenses realizan Cabildo Abierto pese a la lluvia;El acto contó con la participación de Franklyn Duarte, diputado a la Asamblea Nacional, y miembros del Frente Amplio Venezuela Libre;http://en-cdnmed.agilecontent.com//resources/jpg/1/4/1547932018041.jpg;"Cientos de ciudadanos de todas las edades, vistiendo gorras y cargando banderas de Venezuela, caminaron bajo la lluvia para participar en el Cabildo Abierto convocado por la Asamblea Nacional en el municipio Junín, ubicado en el estado Táchira. El evento contó con la participación de Franklyn Duarte, diputado a la Asamblea Nacional, y otros parlamentarios quienes llamaron a la ciudadanía a participar y definir las acciones a realizar el próximo 23 de enero. \"Gracias a Dios el pueblo despertó por Venezuela. La lluvia no impidió el Cabildo en Rubio\", señaló Duarte en Twitter. Al municipio Junin también llegaron dirigentes comunitarios. miembros de la sociedad civil y del Frente Amplio Venezuela Libre, que reconocieron la legitimidad de la Asamblea Nacional y rechazaron la usurpación de Nicolás Maduro.";12;;;SI
24;267158;EN;http://www.el-nacional.com/noticias/politica/asi-fue-cabildo-abierto-los-naranjos_267158;19/01/2019;2019-01-19T01:23:00-0400;EL NACIONAL;Política;Política, Sociedad;Así fue el Cabildo Abierto en Los Naranjos;En la actividad participaron los diputados Delsa Solórzano, Miguel Pizarro, Juan Andrés Mejía, entre otros ;http://en-cdnmed.agilecontent.com//resources/jpg/6/0/1547918575406.jpg;Vecinos del municipio El Hatillo se concentraron este sábado en la urbanización Los Naranjos para participar en el Cabildo Abierto convocado por la Asamblea Nacional (AN). En la actividad estuvieron presentes los diputados: Delsa Solórzano, Miguel Pizarro, Manuel Teixeira, Juan Andrés Mejía y Carlos Prosperi. Pizarro indicó que proponen tres pasos, los cuales consisten en: el cese de la usurpación, un gobierno de transición y elecciones libres. Los parlamentarios respondieron a inquietudes de las personas que asistieron a la actividad y finalizaron el evento entonando el Himno Nacional. La Asamblea Nacional convocó en todo el país realizar Cabildo Abiertos previos a la movilización del 23 de enero, en la cual se expresará el desconocimiento de Nicolás Maduro como presidente.;12;;;SI
25;266779;EN;http://www.el-nacional.com/noticias/sociedad/2500-docentes-abandonaron-las-aulas-clases-monagas_266779;16/01/2019;2019-01-16T07:43:00-0400;EL NACIONAL;Sociedad;Educación, Sociedad;2.500 docentes abandonaron las aulas de clases en Monagas;Los educadores en la entidad señalaron que la diáspora de profesores continuará si el gobierno no cambia las medidas económicas ;http://en-cdnmed.agilecontent.com//resources/jpg/8/8/1541076852788.jpg;La Federación Nacional de Sindicatos y Colegios de los Trabajadores de la Educación de Venezuela (Fenatev) indicó este miércoles que durante el año 2018, aproximadamente 2.500 educadores abandonaron sus puestos de trabajo en el estado Monagas para irse a otros países. \"Faltan educadores de física, química, matemáticas, ciencias sociales. Pero también son necesarios docentes para los primeros grados\", dijo Luis Ramos, docente de la entidad. Flores señaló que la diáspora de docentes continuará aumentando si el gobierno no cambia las medidas económicas. \"Además de los bajos sueldos, nos enfrentamos a una economía dolarizada porque a donde tu llegas todo lo quieren vender en moneda extranjera\", indicó. Con información de El Pitazo.;2.2;;2.2.1;NO
26;31338;EU;http://www.eluniversal.com/venezuela/31338/13-personas-son-en-margarita-por-protesta-con-cacerolas;24/01/2019;24/01/2019 02:41 pm;ANA CAROLINA ARIAS;venezuela;NO_TIENE;Trece personas son detenidas en Margarita por protesta con cacerolas;Red de Defensores de Derechos Humanos insiste en que se viola el debido proceso;http://mmedia.eluniversal.com/17920/13-personas-son-en-margarita-por-protesta-con-cacerolas-16140.jpg;Nueva Esparta.- Una protesta en la cual las cacerolas fueron las protagonistas dejó un saldo de 13 personas detenidas en la isla de Margarita. La situación se registró en el sector Villa Rosa, municipio García de la isla de Margarita. Un grupo de vecinos, básicamente jóvenes y mujeres de la zona salieron la noche del martes a cacerolear en rechazo al Gobierno de Nicolás Maduro, y llegó un piquete de la Guardia Nacional Bolivariana. Cuatro de los detenidos son menores de edad, entre 14 y 16 años. Respeto al debido proceso Tatiana Aguilar, miembro de la Red de Defensores de Derechos Humanos del estado Nueva Esparta, informó que los detenidos fueron trasladados al comando de la GNB, en la urbanización Pedro Luis Briceño, del mismo municipio. Los menores fueron presentados ante los tribunales correspondientes al final de la tarde del miércoles y para este jueves se esperaba su liberación una vez culminado el proceso de consignación de fianzas, aunque quedaron con medida cautelar, mientras que los adultos fueron puestos a la orden de la Fiscalía. La medida que se les imputa es obstrucción de la vía pública y alteración del orden, no obstante Aguilar asegura que ni siquiera se interrumpió el tránsito porque la protesta se hizo pasadas las 9 de la noche. Rechazó que nuevamente los cuerpos encargados de las detenciones violan el debido proceso, pues no fue sino hasta el miércoles cuando los familiares de los menores pudieron conocer de la situación y ver a sus representados, lo cual contraviene los derechos de cualquier detenido. \"Recalcamos a las autoridades que,  nosotros como vigilantes del debido proceso en nuestra condición de defensores de los derechos fundamentales, vemos con preocupación el desconocimiento de ese debido proceso. No se justifica que un detenido no pueda siquiera hacer una llamada, este es un derecho fundamental, y debe cumplirse más aun cuando se trata de menores de edad, pues en este caso como en tantos otros tuvimos acceso a ellos casi cuando se iba a dar la audiencia\". En todo caso destacó que la jornada del miércoles 23 de enero es una demostración de lo que significan las manifestaciones pacíficas, y de la actuación medida de los cuerpos de seguridad, pues la jornada transcurrió y culminó sin ningún conflicto.;12;1.2;1.2.1.3;SI
28;244665;EN;http://www.el-nacional.com/noticias/presos-politicos/alfredo-romero-denuncio-estado-salud-presos-ramo-verde_244665;19/07/2018;2018-07-200T01:28:00-0400;El Nacional Web;Presos políticos;NO_TIENE;Alfredo Romero denunció estado de salud de presos en Ramo Verde;El director del Foro Penal indicó que una de las recluidas en el recinto penitenciario sufrió convulsiones este miércoles;http://en-cdnmed.agilecontent.com//resources/jpg/5/9/1532023595295.jpg;"Alfredo Romero, director ejecutivo del Foro Penal Venezolano, denunció este jueves la situación de salud de tres presos políticos recluidos en la cárcel de  Ramo Verde, ubicada en Los Teques, estado Miranda. \"Bajando de visitar a presos políticos en la cárcel Ramo Verde. Situación grave de salud tienen los médicos José Alberto Marulanda, Williams Aguado y la sargento Yuleima Medina que sufrió convulsiones el día de ayer\", indicó Romero en su cuenta de Twitter. Marulanda, médico egresado de la Universidad Central de Venezuela, fue detenido el 20 de mayo por funcionarios de la Dirección General de Contrainteligencia Militar (Dgcim). El abogado indicó que, luego de la detención de Marulanda, sufrió torturas al ser guindado con esposas en sus muñecas, lo que generó la pérdida de sensibilidad en las manos al cirujano.";5;1.2;1.2.2;NO
29;31310;EU;http://www.eluniversal.com/politica/31310/fanb-emite-pronunciamiento-oficial-desde-el-ministerio-de-la-defensa-en-caracas;24/01/2019;24/01/2019 11:36 am;AVN;politica;NO_TIENE;"Padrino López: FAN reitera que no reconocerá un \"Gobierno paralelo\\";"\"La FANB esta acá para evitar a toda costa un enfrentamiento entre venezolanos\", señaló el ministro para la Defensa";http://mmedia.eluniversal.com/17920/fanb-emite-pronunciamiento-oficial-desde-el-ministerio-de-la-defensa-en-caracas-16112.jpg;"Caracas.-El ministro para la Defensa, Vladimir Padrino López, expresó este jueves que la FAN reconoce únicamente a Nicolás Maduro como presidente de Venezuela. La declaración se produce desde el salón Simón Bolívar del Ministerio para la Defensa, en el Complejo Militar de Fuerte Tiuna, Caracas.  El ministro dijo que la FAN no reconoce a ningún \"Gobierno paralelo\" al del \"legítimo presidente Nicolás Maduro\".Asimismo, señaló que \"la FANB esta acá para evitar a toda costa un enfrentamiento entre venezolanos, no es una guerra entre hermanos la que va a solucionar los problemas, es a través del diálogo. Nosotros no haremos nada fuera de la Constitución\".Estas declaraciones se producen a un día de que el jefe del Parlamento, Juan Guaidó, se juramentara como presidente encargado de Venezuela, hecho que recibió el apoyo de EEUU y varios países de la comunidad internacional.A través de un comunicado, la FAN ratificó este jueves su reconocimiento a Nicolás Maduro como el \"único Presidente legítimo y constitucional de la República Bolivariana de Venezuela\". \"Tal como lo manifestamos en acto solemne, público y notorio el pasado 10 de enero de 2019; reconocemos como legítimo Presidente de la República Bolivariana de Venezuela, nuestro Comandante en Jefe, al ciudadano Nicolás Maduro Moros, quien resultó electo por la gran mayoría de los votantes, en elecciones libres, universales, directas y secretas, celebradas el pasado 20 de mayo de 2018\", remarcó el texto dado a conocer por Padrino López.Las regiones Estratégicas de Defensa Integral (Redi) del país también ratificaron su lealtad y subordinación a Maduro.A continuación, el texto íntegro del comunicado: \"Desde hace largo tiempo se viene fraguando un vulgar golpe de Estado contra el Gobierno legítimamente constituido de la República Bolivariana de Venezuela por parte de sectores de ultraderecha auspiciado descaradamente por agentes imperiales. Este plan criminal que amenaza flagrantemente la libertad, soberanía e independencia de la nación llegó el día de ayer a límites de altísima peligrosidad pues se ha pretendido instaurar un gobierno paralelo defacto carente de legalidad y de sustento popular, con el oscuro propósito de generar caos y anarquía en nuestra sociedad. Se trata de la reedición de los hechos de abril de 2002 cuando mediante una autoproclamación se intentó desconocer la Carta Magna, desarticulando los poderes públicos y dejando a la ciudadanía en un estado de indefención. El gobierno norteamericano junto a otros de la región y algunos funcionarios de organismos multilaterales, están desarrollando el ampliamente conocido guión de derrocar a aquellos proyectos progresistas que les resultan incómodos a sus ambiciones imperialistas. por ello, están ejecutando una guerra híbrida sin precedentes en contra de Venezuela, que incluye bloqueo económico – financiero, sabotaje, desinformación y falsas noticias, entre otras técnicas; para generar ingobernabilidad y justificar una intervención militar. Ante tan nefasta situación, la Fuerza Armada Nacional Bolivariana expresa al pueblo venezolano y al mundo entero lo siguiente: 1. Ratificamos el irrestricto apego a la Constitución y leyes nacionales. En consecuencia, rechazamos categóricamente las acciones ilegales con las que se persigue instalar un gobierno paralelo en nuestro país, así como los alevosos llamados que algunos sectores, ignorando los valores y principios que nos caracterizan, vienen formulando para tratar de apartarnos del sendero democrático.2. Así mismo, rechazamos del modo más enérgico posible, los groseros actos de injerencismo llevados a cabo por gobiernos extranjeros, los cuales consideramos irrespetuosos del derecho internacional y del principio de autodeterminación de los pueblos, siendo además ofensivos a la dignidad de las venezolanas y los venezolanos. 3. Garantizaremos en todo momento la paz ciudadana y el correcto funcionamiento de las instituciones del estado. no vamos a tolerar hechos vandálicos o terroristas por parte de grupos que promuevan la violencia como perverso mecanismo para alcanzar sus fines. 4. Tal como lo manifestamos en acto solemne, público y notorio el pasado 10 de enero de 2019; reconocemos como legítimo presidente de la República Bolivariana de Venezuela, nuestro comandante en Jefe, al ciudadano Nicolás Maduro Moros, quien resultó electo por la gran mayoría de los votantes, en elecciones libres, universales, directas y secretas, celebradas el pasado 20 de mayo de 2018.La Fuerza Armada Nacional Bolivariana, fiel a las tradiciones heredadas del Libertador Simón Bolívar, no aceptará jamás a un presidente impuesto a la sombra de oscuros intereses ni autoproclamado al margen de la ley. Tampoco se subordinará nunca a una potencia extranjera o a un gobierno que no sea elegido democráticamente por el pueblo venezolano\".";CONTEXTO;12;;NO
